requirement_id,lane,capability_area,canonical_source,canonical_locator,canonical_requirement,final_production_owner_path,final_production_owner_symbol,final_actual_caller_path,final_actual_caller_symbol,final_runtime_binding,final_persistence_or_effect,final_api_or_frontend_destination,final_test_path,final_test_target_or_assertion,pre_remediation_disposition,pre_remediation_finding_ids,remediation_commit,final_disposition,non_blocking_debt,notes
B-DOM-REQ-054,B,Domain lifecycle and invariants,docs/canonical/04-a-domain-state-transition-contract.md,Terminal result classification,"Terminal Run handlers shall persist one canonical terminal result kind from SUCCESS, PARTIAL, BLOCKED, FAILED, CANCELLED.",src/google_work_agent/domain/run/model.py,Run,src/google_work_agent/application/use_cases/run/start_run.py,StartRunHandler,Application command -> Domain guard/transition -> UoW commit -> explicit next allowed operation,Run/Plan/Action/Approval/Attempt/Verification/Recovery aggregate facts,Application snapshot/SSE projections only; Domain remains truth,tests/unit/domain/run/guards/test_start_run.py,"observable guards/transitions, invalid-state rejection, idempotency and lifecycle invariants",PASS,N/A — no substantive finding,7654b080;4684aa06,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
B-DOM-REQ-055,B,Domain lifecycle and invariants,docs/canonical/04-domain-database-design.md,Conversation Aggregate / one open Run,A Conversation shall have at most one open Run.,src/google_work_agent/domain/run/model.py,Run,src/google_work_agent/application/use_cases/run/start_run.py,StartRunHandler,Application command -> Domain guard/transition -> UoW commit -> explicit next allowed operation,Run/Plan/Action/Approval/Attempt/Verification/Recovery aggregate facts,Application snapshot/SSE projections only; Domain remains truth,tests/unit/domain/run/guards/test_start_run.py,"observable guards/transitions, invalid-state rejection, idempotency and lifecycle invariants",PASS,N/A — no substantive finding,7654b080;4684aa06,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
B-DOM-REQ-056,B,Domain lifecycle and invariants,docs/canonical/04-a-domain-state-transition-contract.md,Command Result; optimistic concurrency,Mutable lifecycle commands shall use expected versions and conditional current-status mutation.,src/google_work_agent/domain/run/model.py,Run,src/google_work_agent/application/use_cases/run/start_run.py,StartRunHandler,Application command -> Domain guard/transition -> UoW commit -> explicit next allowed operation,Run/Plan/Action/Approval/Attempt/Verification/Recovery aggregate facts,Application snapshot/SSE projections only; Domain remains truth,tests/unit/domain/run/guards/test_start_run.py,"observable guards/transitions, invalid-state rejection, idempotency and lifecycle invariants",PASS,N/A — no substantive finding,7654b080;4684aa06,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
B-DOM-REQ-057,B,Approval and policy,docs/canonical/04-domain-database-design.md,Plan supersession child authority,Every mutable Plan child command shall require the current published Plan and reject SUPERSEDED/noncurrent child authority.,src/google_work_agent/application/use_cases/action/approve_action.py,ApproveActionHandler,src/google_work_agent/api/routes/actions.py,approve_action,versioned Action scope -> policy/feasibility validation -> durable approval -> claim eligibility,Action/Approval/Plan/Run facts with CAS and idempotent command receipt,ActionPlanCard exact scope and approval outcome projection,tests/unit/application/use_cases/action/test_approve_action.py,"immutable scope/currentness, partial approval, rejection, idempotency, and no pre-approval Write",PASS,N/A — no substantive finding,4684aa06;27872661,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
B-DOM-REQ-058,B,Approval and policy,docs/canonical/04-domain-database-design.md,Plan supersession child authority,Plan supersession shall revoke all ACTIVE Approvals before committing SUPERSEDED in the same UoW.,src/google_work_agent/application/use_cases/action/approve_action.py,ApproveActionHandler,src/google_work_agent/api/routes/actions.py,approve_action,versioned Action scope -> policy/feasibility validation -> durable approval -> claim eligibility,Action/Approval/Plan/Run facts with CAS and idempotent command receipt,ActionPlanCard exact scope and approval outcome projection,tests/unit/application/use_cases/action/test_approve_action.py,"immutable scope/currentness, partial approval, rejection, idempotency, and no pre-approval Write",PASS,N/A — no substantive finding,4684aa06;27872661,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
B-DOM-REQ-059,B,ClaimContext authority,docs/canonical/12-a-state-transition-test-matrix.md,Plan supersession vs ClaimExecution,Concurrent Plan supersession and ClaimExecution shall have only the two canonical linearizations; both cannot apply.,src/google_work_agent/application/use_cases/claim/build_claim_context.py,BuildClaimContextHandler,src/google_work_agent/adapters/langgraph/write_execution_driver.py,WriteExecutionDriver,approved current Action -> claim preflight -> single signed ClaimContextV2 -> unchanged connector input,durable claim/action/approval/plan/run identity and MCP process instance binding,McpConnectorWriteAdapter receives the application signature unchanged,tests/unit/application/use_cases/claim/test_build_claim_context.py,"single signing owner, exact parent/currentness chain, and signature payload stability",PASS,N/A — no substantive finding,4684aa06,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
B-DOM-REQ-060,B,Approval and policy,docs/canonical/04-a-domain-state-transition-contract.md,Review freshness gates,"Publish, approval refresh, and reapproval shall require the current durable Review PASS/freshness.",src/google_work_agent/application/use_cases/action/approve_action.py,ApproveActionHandler,src/google_work_agent/api/routes/actions.py,approve_action,versioned Action scope -> policy/feasibility validation -> durable approval -> claim eligibility,Action/Approval/Plan/Run facts with CAS and idempotent command receipt,ActionPlanCard exact scope and approval outcome projection,tests/unit/application/use_cases/action/test_approve_action.py,"immutable scope/currentness, partial approval, rejection, idempotency, and no pre-approval Write",PASS,N/A — no substantive finding,4684aa06;27872661,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
B-DOM-REQ-061,B,Approval and policy,docs/canonical/01-b-policy-definition.md,Approval integrity,"Approval authorization shall bind Action version, canonical arguments hash, source snapshot, policy version, tool schema version, actor, expiry, idempotency, and recovery fingerprint.",src/google_work_agent/application/use_cases/action/approve_action.py,ApproveActionHandler,src/google_work_agent/api/routes/actions.py,approve_action,versioned Action scope -> policy/feasibility validation -> durable approval -> claim eligibility,Action/Approval/Plan/Run facts with CAS and idempotent command receipt,ActionPlanCard exact scope and approval outcome projection,tests/unit/application/use_cases/action/test_approve_action.py,"immutable scope/currentness, partial approval, rejection, idempotency, and no pre-approval Write",PASS,N/A — no substantive finding,4684aa06;27872661,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
B-DOM-REQ-062,B,ClaimContext authority,docs/canonical/04-domain-database-design.md,Execution Aggregate / Claim,"ClaimExecution shall verify parent Run/Plan authority, current Approval/hash/freshness, dependency completion, cancel intent, and active-attempt uniqueness.",src/google_work_agent/application/use_cases/claim/build_claim_context.py,BuildClaimContextHandler,src/google_work_agent/adapters/langgraph/write_execution_driver.py,WriteExecutionDriver,approved current Action -> claim preflight -> single signed ClaimContextV2 -> unchanged connector input,durable claim/action/approval/plan/run identity and MCP process instance binding,McpConnectorWriteAdapter receives the application signature unchanged,tests/unit/application/use_cases/claim/test_build_claim_context.py,"single signing owner, exact parent/currentness chain, and signature payload stability",PASS,N/A — no substantive finding,4684aa06,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
B-DOM-REQ-063,B,ClaimContext authority,docs/canonical/01-b-policy-definition.md,Write dispatch ordering,Claim commit alone shall not authorize external Write; BeginExecutionAttempt applied=true is the final pre-dispatch domain gate.,src/google_work_agent/application/use_cases/claim/build_claim_context.py,BuildClaimContextHandler,src/google_work_agent/adapters/langgraph/write_execution_driver.py,WriteExecutionDriver,approved current Action -> claim preflight -> single signed ClaimContextV2 -> unchanged connector input,durable claim/action/approval/plan/run identity and MCP process instance binding,McpConnectorWriteAdapter receives the application signature unchanged,tests/unit/application/use_cases/claim/test_build_claim_context.py,"single signing owner, exact parent/currentness chain, and signature payload stability",PASS,N/A — no substantive finding,4684aa06,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
B-DOM-REQ-064,B,ClaimContext authority,docs/canonical/12-a-state-transition-test-matrix.md,Coupled Action/Attempt mutation,AbortClaimedExecution and BeginExecutionAttempt shall be mutually exclusive at the CLAIMED pre-dispatch cut.,src/google_work_agent/application/use_cases/claim/build_claim_context.py,BuildClaimContextHandler,src/google_work_agent/adapters/langgraph/write_execution_driver.py,WriteExecutionDriver,approved current Action -> claim preflight -> single signed ClaimContextV2 -> unchanged connector input,durable claim/action/approval/plan/run identity and MCP process instance binding,McpConnectorWriteAdapter receives the application signature unchanged,tests/unit/application/use_cases/claim/test_build_claim_context.py,"single signing owner, exact parent/currentness chain, and signature payload stability",PASS,N/A — no substantive finding,4684aa06,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
B-DOM-REQ-065,B,Domain lifecycle and invariants,docs/canonical/12-a-state-transition-test-matrix.md,Coupled Action/Attempt mutation,StoreSuccess shall atomically preserve the coupled Action/Attempt success fact.,src/google_work_agent/domain/run/model.py,Run,src/google_work_agent/application/use_cases/run/start_run.py,StartRunHandler,Application command -> Domain guard/transition -> UoW commit -> explicit next allowed operation,Run/Plan/Action/Approval/Attempt/Verification/Recovery aggregate facts,Application snapshot/SSE projections only; Domain remains truth,tests/unit/domain/run/guards/test_start_run.py,"observable guards/transitions, invalid-state rejection, idempotency and lifecycle invariants",PASS,N/A — no substantive finding,7654b080;4684aa06,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
